SNO,City,Cite,Site_Code,State,Query ID,,,Date,,pm2.5,pm10,AT,BP,SR,RH,WD,RF,NO,Nox,NO2,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene
3246,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191218,,,18-Dec-2019,,65.8,135.92,,736.51,,69.91,222.35,,21.55,84.3,62.76,89.96,16.31,1.27,38.36,7.67,43.91,0.56,6.35,4.19
3247,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191219,,,19-Dec-2019,,42.41,95.02,,735.2,,60.42,214.43,,18.54,71.9,53.52,76.79,12.32,1.25,33.82,6.18,25.23,0.48,5.23,3.67
3248,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191220,,,20-Dec-2019,,56.76,129.25,,733.74,,58.36,189.77,,27.0,98.77,71.82,105.2,12.46,1.66,26.19,8.38,30.41,0.79,7.11,6.65
3249,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191221,,,21-Dec-2019,,44.15,98.33,,734.24,,48.3,199.99,,14.5,65.23,52.9,71.86,15.57,1.21,24.4,5.54,24.99,0.46,4.38,2.45
3250,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191222,,,22-Dec-2019,,21.68,47.4,,735.31,,38.61,271.0,,8.51,36.89,28.39,39.34,6.75,0.6,25.43,2.19,24.62,0.14,1.75,0.75
3251,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191223,,,23-Dec-2019,,32.09,66.82,,734.51,,40.56,237.48,,13.96,50.76,36.82,54.22,10.26,0.91,23.69,4.27,36.38,0.35,3.34,1.76
3252,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191224,,,24-Dec-2019,,38.55,74.7,,735.15,,46.92,144.32,,6.81,41.29,34.48,43.98,13.21,0.98,33.65,4.63,24.52,0.3,2.54,1.38
3253,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191225,,,25-Dec-2019,,39.08,75.75,,735.04,,43.52,241.98,,14.0,53.0,39.0,56.49,13.43,0.94,33.51,5.02,27.88,0.32,3.05,1.69
3254,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191226,,,26-Dec-2019,,46.6,86.2,,734.71,,33.45,280.88,,27.52,79.25,51.75,83.98,10.21,0.98,20.22,5.67,31.07,0.42,3.93,2.64
3255,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191227,,,27-Dec-2019,,46.8,104.02,,735.09,,36.79,236.08,,28.01,83.92,55.92,88.52,16.5,1.47,29.38,7.93,37.85,0.75,6.34,3.58
3256,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191228,,,28-Dec-2019,,69.29,134.8,,735.56,,47.76,218.94,,18.68,89.9,71.23,94.48,11.73,1.39,30.7,8.44,33.72,0.58,5.28,3.17
3257,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191229,,,29-Dec-2019,,84.91,145.33,,735.65,,51.95,202.84,,18.25,88.95,70.7,93.55,14.52,1.41,22.95,9.5,36.47,0.54,5.05,2.99
3258,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191230,,,30-Dec-2019,,73.37,142.36,,734.73,,58.63,173.04,,11.37,65.36,53.99,68.62,18.29,1.45,33.32,8.69,30.96,0.36,3.71,2.15
3259,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20191231,,,31-Dec-2019,,55.82,126.98,,735.46,,61.35,138.17,,8.11,44.89,36.79,47.15,11.33,1.08,28.43,6.38,24.05,0.17,2.04,0.95
3260,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200101,,,01-Jan-2020,,52.51,117.51,,736.26,,52.17,99.67,,4.41,37.27,32.88,39.22,17.78,1.1,51.28,4.67,23.0,0.15,1.67,0.71
3261,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200102,,,02-Jan-2020,,39.29,85.4,,736.65,,55.69,91.08,,5.46,38.13,32.85,40.05,18.17,1.06,50.35,3.66,22.98,0.19,2.0,0.88
3262,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200103,,,03-Jan-2020,,51.56,104.98,,735.39,,59.36,224.71,,6.02,46.65,40.65,48.99,11.1,0.82,37.3,4.53,25.58,0.25,2.56,1.32
3263,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200104,,,04-Jan-2020,,59.67,121.55,,734.98,,68.6,186.05,,26.31,74.58,48.27,78.77,14.48,1.38,34.5,6.09,32.84,0.51,4.36,2.45
3264,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200105,,,05-Jan-2020,,79.97,157.85,,735.35,,69.54,200.58,,26.84,81.48,54.64,86.27,22.43,1.56,29.91,8.6,42.1,0.64,5.71,2.93
3265,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200106,,,06-Jan-2020,,57.21,119.77,,735.45,,58.78,160.17,,24.37,81.24,56.87,85.76,12.89,1.18,30.92,5.95,32.61,0.48,4.26,2.17
3266,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200107,,,07-Jan-2020,,42.87,86.75,,733.38,,56.82,116.19,,7.89,46.88,38.99,49.33,13.97,0.8,59.25,3.04,13.53,0.26,2.23,1.08
3267,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200108,,,08-Jan-2020,,50.58,96.62,,732.65,,79.08,298.26,,4.87,31.74,26.91,33.5,12.89,0.78,42.06,4.02,14.05,0.05,0.85,0.57
3268,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200109,,,09-Jan-2020,,27.61,56.84,,736.15,,57.87,279.72,,4.08,30.16,26.13,31.66,11.85,0.54,55.53,2.57,12.53,0.07,0.97,0.49
3269,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200110,,,10-Jan-2020,,35.96,76.03,,736.79,,50.09,235.14,,6.97,43.95,37.0,46.19,18.02,0.79,58.73,3.36,17.92,0.18,1.97,1.01
3270,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200111,,,11-Jan-2020,,44.94,109.45,,736.32,,43.36,182.09,,22.65,86.62,63.98,91.12,13.39,1.23,45.8,6.83,28.43,0.59,5.13,2.86
3271,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200112,,,12-Jan-2020,,54.07,102.23,,734.32,,43.83,189.58,,25.47,85.03,59.58,89.73,9.28,1.17,51.88,6.22,29.71,0.59,5.19,2.87
3272,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200113,,,13-Jan-2020,,40.86,87.0,,730.84,,55.19,216.36,,9.15,54.96,45.85,57.82,15.93,0.8,48.84,4.35,19.87,0.33,3.18,1.49
3273,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200114,,,14-Jan-2020,,31.48,70.68,,733.09,,65.04,245.96,,5.56,33.93,28.39,35.65,13.34,0.63,54.58,2.9,14.84,0.08,1.16,0.49
3274,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200115,,,15-Jan-2020,,41.87,81.8,,733.6,,67.47,154.77,,5.62,34.71,29.83,36.41,13.18,0.68,54.99,2.9,17.23,0.12,1.43,0.64
3275,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200116,,,16-Jan-2020,,41.66,84.34,,732.91,,63.43,222.41,,5.5,42.88,37.4,44.78,12.09,0.67,66.94,2.22,4.1,0.06,0.74,0.49
3276,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200117,,,17-Jan-2020,,52.92,104.67,,734.02,,66.63,234.77,,19.28,75.49,56.23,79.27,21.91,1.47,54.28,1.76,2.85,0.11,0.8,0.5
3277,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200118,,,18-Jan-2020,,50.7,92.44,,734.96,,69.76,192.03,,7.63,50.62,43.02,53.11,19.44,0.9,59.38,1.19,1.94,0.06,0.45,0.27
3278,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200119,,,19-Jan-2020,,71.82,121.86,,735.97,,60.44,269.73,,8.44,47.74,39.37,50.05,22.45,0.98,68.37,1.31,1.65,0.04,0.36,0.22
3279,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200120,,,20-Jan-2020,,70.72,137.35,,735.13,,48.38,203.19,,15.15,80.26,65.14,84.08,13.81,1.12,58.33,1.78,2.72,0.1,0.74,0.47
3280,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200121,,,21-Jan-2020,,51.99,93.48,,735.0,,61.42,111.89,,8.87,49.22,40.39,51.63,14.17,0.88,72.73,1.4,1.77,0.06,0.49,0.24
3281,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200122,,,22-Jan-2020,,53.72,102.24,,737.01,,58.56,263.37,,6.03,38.97,32.98,39.76,10.34,0.72,82.1,1.17,1.25,0.02,0.23,0.13
3282,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200123,,,23-Jan-2020,,29.69,74.27,,736.89,,45.16,313.79,,12.4,44.84,32.44,44.18,12.16,0.73,71.04,0.87,1.36,0.05,0.35,0.24
3283,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200124,,,24-Jan-2020,,41.39,83.82,,735.04,,33.85,306.85,,8.8,46.42,37.64,46.4,14.14,0.78,64.55,0.91,1.72,0.05,0.36,0.3
3284,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200125,,,25-Jan-2020,,61.56,124.62,,734.31,,31.31,234.19,,89.21,122.07,52.19,125.72,15.02,1.74,54.66,2.96,6.47,0.37,2.18,1.73
3285,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200126,,,26-Jan-2020,,93.82,183.22,,733.06,,39.44,210.36,,63.89,119.33,55.45,128.63,11.58,1.01,49.87,2.89,5.06,0.27,1.71,1.63
3286,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200127,,,27-Jan-2020,,42.39,91.85,,730.31,,43.61,126.08,,5.74,47.8,42.05,50.19,12.45,0.87,71.73,2.33,7.02,0.3,1.62,0.9
3287,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200128,,,28-Jan-2020,,43.38,94.63,,729.67,,52.87,227.17,,5.81,37.73,31.93,39.78,7.7,0.81,58.7,2.78,12.72,0.15,1.46,0.63
3288,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200129,,,29-Jan-2020,,27.38,53.39,,734.39,,40.27,270.1,,4.34,29.97,25.63,31.57,6.52,0.67,66.72,1.4,2.78,0.09,0.79,0.43
3289,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200130,,,30-Jan-2020,,40.24,71.51,,735.3,,38.13,259.15,,6.48,37.92,31.47,39.36,7.21,0.81,59.4,2.5,4.67,0.15,1.24,0.66
3290,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200131,,,31-Jan-2020,,44.63,88.05,,733.49,,45.63,226.58,,9.37,47.62,38.25,48.5,8.07,1.19,46.99,3.71,8.51,0.36,2.74,1.34
3291,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200201,,,01-Feb-2020,,55.68,96.85,,735.24,,43.2,186.33,,6.43,39.94,33.5,41.69,7.32,0.81,60.93,3.23,6.58,0.23,1.84,1.12
3292,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200202,,,02-Feb-2020,,60.23,114.55,,736.62,,46.83,216.85,,6.84,41.04,34.21,42.38,6.65,0.99,63.65,3.78,6.84,0.26,2.0,1.63
3293,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200203,,,03-Feb-2020,,54.04,102.63,,735.61,,40.31,129.16,,7.62,49.51,41.93,50.96,10.89,1.33,63.92,4.67,10.45,0.54,3.52,3.25
3294,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200204,,,04-Feb-2020,,63.14,105.84,,734.04,,42.82,115.79,,4.81,41.02,36.22,42.9,8.39,0.88,72.43,4.74,5.38,0.22,1.69,0.75
3295,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200205,,,05-Feb-2020,,64.62,121.29,,734.6,,43.16,224.07,,4.63,39.07,34.46,40.57,15.68,1.06,73.59,3.41,5.79,0.22,1.81,0.94
3296,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200206,,,06-Feb-2020,,63.52,114.32,,733.97,,46.37,243.85,,4.24,41.94,37.75,43.81,10.31,0.95,59.2,3.34,5.79,0.18,1.54,0.79
3297,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200207,,,07-Feb-2020,,54.91,99.55,,735.52,,45.95,163.37,,3.94,34.79,30.87,36.59,13.82,0.62,75.14,3.03,4.22,0.07,1.02,0.47
3298,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200208,,,08-Feb-2020,,51.62,90.68,,737.32,,35.79,218.46,,4.19,41.04,36.87,43.01,14.92,0.88,70.57,2.37,3.8,0.02,0.98,0.42
3299,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200209,,,09-Feb-2020,,73.84,147.0,,737.65,,41.12,195.91,,12.9,60.33,47.46,61.59,13.32,1.48,55.14,6.06,10.9,0.15,3.42,3.62
3300,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200210,,,10-Feb-2020,,68.16,167.03,,736.18,,39.37,191.63,,30.57,91.43,60.86,94.26,16.69,1.89,42.85,9.81,18.4,0.33,6.64,6.41
3301,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200211,,,11-Feb-2020,,81.84,144.17,,736.18,,37.69,174.97,,19.6,76.14,56.54,79.46,12.36,1.37,67.25,6.35,14.24,0.19,4.94,5.19
3302,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200212,,,12-Feb-2020,,76.87,140.26,,736.57,,36.05,261.8,,7.57,57.65,50.09,60.34,14.73,1.14,66.98,4.72,9.62,0.08,2.65,1.92
3303,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200213,,,13-Feb-2020,,73.77,139.19,,734.9,,33.08,302.85,,4.86,44.78,39.95,47.12,15.68,0.94,68.47,4.09,8.62,0.06,1.82,2.21
3304,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200214,,,14-Feb-2020,,49.37,115.14,,733.1,,30.8,311.56,,5.08,37.69,32.65,40.0,18.26,0.77,69.37,2.5,4.09,0.02,1.0,0.89
3305,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200215,,,15-Feb-2020,,46.52,103.77,,733.12,,23.24,308.16,,8.05,54.41,46.44,34.73,21.84,0.77,57.47,3.82,11.35,2.36,3.09,1.94
3306,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200216,,,16-Feb-2020,,53.91,107.41,,734.58,,15.59,248.39,,36.05,82.48,51.29,19.68,12.17,1.01,60.4,5.84,28.77,1.47,4.92,5.01
3307,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200217,,,17-Feb-2020,,52.36,120.47,,735.32,,19.07,257.31,,25.54,93.38,67.9,20.35,13.38,1.0,46.37,5.96,25.51,0.97,5.14,4.61
3308,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200218,,,18-Feb-2020,,61.21,139.31,,733.68,,21.55,227.39,,99.16,145.23,77.47,26.7,15.59,2.03,44.06,11.24,34.46,2.31,12.6,19.33
3309,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200219,,,19-Feb-2020,,64.33,140.29,,731.57,,27.16,151.07,,23.9,91.21,67.34,27.96,18.18,1.27,54.24,9.22,19.52,0.9,7.92,5.31
3310,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200220,,,20-Feb-2020,,43.65,104.89,,730.6,,36.23,144.54,,8.01,51.62,43.64,30.04,19.45,0.97,60.03,4.02,6.84,0.08,2.68,1.4
3311,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200221,,,21-Feb-2020,,82.58,173.45,,733.72,,64.67,258.79,,4.57,33.75,29.21,33.29,17.8,0.92,60.27,4.34,3.52,0.04,0.65,0.45
3312,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200222,,,22-Feb-2020,,49.15,89.36,,736.55,,68.0,142.52,,4.88,35.76,30.97,32.1,14.14,0.82,58.95,3.03,4.72,0.04,1.27,0.7
3313,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200223,,,23-Feb-2020,,49.55,101.49,,735.4,,62.38,161.13,,4.41,34.36,29.99,31.84,13.88,0.86,68.29,2.56,4.0,0.02,1.0,0.45
3314,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200224,,,24-Feb-2020,,49.21,90.71,,733.31,,54.59,230.66,,3.46,34.83,31.46,26.98,20.29,0.86,72.28,2.38,3.94,0.03,1.06,0.47
3315,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200225,,,25-Feb-2020,,58.64,114.58,,732.62,,47.87,250.65,,7.12,47.41,40.35,23.31,12.96,0.82,60.85,2.79,6.2,0.08,1.57,0.82
3316,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200226,,,26-Feb-2020,,46.05,100.72,,732.58,,35.83,173.12,,6.73,41.84,35.13,22.97,12.82,0.78,81.63,2.78,4.72,0.04,1.64,0.95
3317,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200227,,,27-Feb-2020,,48.87,123.42,,732.36,,35.69,149.91,,21.25,66.88,45.63,23.8,11.15,1.09,81.2,5.07,9.94,0.15,4.08,4.53
3318,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200228,,,28-Feb-2020,,58.04,120.78,,731.19,,47.19,117.74,,9.61,50.91,41.3,24.71,12.62,0.81,75.77,3.3,3.4,0.03,1.13,0.5
3319,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200229,,,29-Feb-2020,,49.7,121.26,,730.16,,50.17,127.23,,16.29,64.65,48.37,26.82,9.87,1.02,67.43,1.5,2.45,0.04,0.85,0.66
3320,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200301,,,01-Mar-2020,,26.76,69.89,,731.53,,53.91,116.41,,7.71,33.66,25.95,23.66,11.06,0.47,82.23,0.47,0.76,,0.2,0.07
3321,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200302,,,02-Mar-2020,,37.65,92.61,,731.6,,49.39,180.48,,7.88,46.53,38.65,23.26,15.72,0.83,83.42,1.02,1.67,,0.46,0.25
3322,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200303,,,03-Mar-2020,,40.36,97.97,,730.62,,45.89,186.91,,8.46,49.04,40.73,25.86,12.18,1.04,78.83,0.98,1.62,0.01,0.48,0.25
3323,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200304,,,04-Mar-2020,,43.03,101.96,,729.58,,49.82,123.23,,7.92,46.33,38.43,23.23,14.8,1.1,84.81,2.38,6.46,0.14,1.83,1.01
3324,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200305,,,05-Mar-2020,,29.44,65.03,,729.13,,58.47,108.47,,6.79,33.42,26.68,22.07,17.52,0.84,80.6,3.14,22.41,0.91,2.41,1.04
3325,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200306,,,06-Mar-2020,,29.4,56.76,,728.49,,64.47,197.11,,7.68,44.52,36.85,21.04,13.36,0.76,68.54,2.19,40.74,1.04,2.58,1.1
3326,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200307,,,07-Mar-2020,,27.66,53.46,,732.56,,63.01,261.93,,6.82,45.33,38.52,20.48,11.24,0.76,57.54,2.48,35.96,2.58,2.58,1.27
3327,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200308,,,08-Mar-2020,,24.92,65.13,,734.14,,47.01,161.05,,8.37,35.91,27.57,20.6,9.75,0.75,84.69,2.13,45.98,1.12,3.05,1.27
3328,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200309,,,09-Mar-2020,,26.01,71.36,,732.6,,33.5,262.52,,5.27,33.49,28.38,16.9,10.41,0.7,84.39,1.55,48.88,1.85,2.9,1.16
3329,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200310,,,10-Mar-2020,,26.37,75.46,,730.86,,34.43,132.73,,4.7,23.62,18.96,16.56,8.42,0.54,98.46,2.0,50.02,0.53,2.28,0.85
3330,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200311,,,11-Mar-2020,,28.63,76.06,,728.92,,46.68,135.55,,7.79,40.36,32.58,20.33,9.39,0.78,84.56,2.12,55.74,0.95,2.8,1.11
3331,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200312,,,12-Mar-2020,,32.03,112.83,,730.86,,33.0,184.35,,8.42,48.73,40.33,17.61,9.58,0.89,67.43,2.35,44.86,1.96,3.44,1.37
3332,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200313,,,13-Mar-2020,,74.78,239.91,,732.66,,20.56,279.22,,6.62,37.17,30.57,12.94,17.91,0.6,66.98,1.67,40.21,0.96,2.58,0.95
3333,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200314,,,14-Mar-2020,,53.29,164.38,,733.39,,36.8,306.11,,4.81,26.29,21.5,16.99,20.12,0.63,83.74,1.59,35.7,0.97,1.77,0.67
3334,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200315,,,15-Mar-2020,,36.08,91.12,,734.2,,41.67,275.62,,4.67,28.0,23.36,17.7,18.14,0.7,81.59,1.76,41.25,0.43,1.93,0.64
3335,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200316,,,16-Mar-2020,,35.58,84.47,,734.45,,41.23,204.7,,4.62,31.58,26.99,19.05,29.4,0.86,102.65,1.97,50.26,0.52,2.7,0.98
3336,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200317,,,17-Mar-2020,,35.6,88.6,,734.49,,35.48,197.17,,8.22,46.63,38.44,16.97,19.91,0.88,88.86,2.63,48.74,0.35,3.24,1.6
3337,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200318,,,18-Mar-2020,,33.31,87.91,,733.38,,28.72,218.58,,9.28,50.75,41.51,16.04,17.5,1.03,83.68,3.76,51.0,0.31,3.91,1.99
3338,Jaipur,"Shastri Nagar, Jaipur - RSPCB",site_1396,Rajasthan,run2_rajasthan_jaipur_site_1396_20200319,,,19-Mar-2020,,42.47,103.22,,730.79,,25.54,176.78,,11.65,50.19,38.56,15.52,21.79,0.92,82.11,3.83,48.44,0.3,4.15,2.34
