date_time,maxtempC,mintempC,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
01-12-2017,29,17,8.7,6,86,3:56 PM,4:04 AM,6:58 AM,5:33 PM,4,22,22,22,11,0,31,0,1016,29,10,110,6,Jaipur
02-12-2017,28,16,8.7,6,93,4:43 PM,5:08 AM,6:59 AM,5:33 PM,3,21,21,21,12,1,32,0,1017,28,10,124,7,Jaipur
03-12-2017,28,16,8.7,6,100,5:35 PM,6:15 AM,7:00 AM,5:33 PM,3,21,21,21,9,8,32,0,1016,28,10,147,5,Jaipur
04-12-2017,25,17,8.7,6,100,6:31 PM,7:23 AM,7:01 AM,5:33 PM,3,21,21,21,9,33,31,0,1015,25,10,136,5,Jaipur
05-12-2017,24,19,7.1,5,85,7:33 PM,8:29 AM,7:01 AM,5:33 PM,6,21,21,21,9,66,40,0.1,1015,24,10,173,6,Jaipur
06-12-2017,22,19,8.7,5,77,8:37 PM,9:31 AM,7:02 AM,5:34 PM,1,20,20,20,8,45,29,0,1015,22,10,93,5,Jaipur
07-12-2017,27,17,8.7,6,70,9:42 PM,10:28 AM,7:03 AM,5:34 PM,-2,20,20,21,11,22,23,0,1016,27,10,16,7,Jaipur
08-12-2017,28,15,8.7,6,63,10:45 PM,11:19 AM,7:04 AM,5:34 PM,-4,20,20,20,10,1,19,0,1016,28,10,201,6,Jaipur
09-12-2017,29,15,8.7,6,56,11:46 PM,12:04 PM,7:04 AM,5:34 PM,3,21,21,21,7,0,31,0,1015,29,10,165,4,Jaipur
10-12-2017,29,16,8.7,6,48,No moonrise,12:44 PM,7:05 AM,5:34 PM,7,22,22,21,7,2,39,0,1015,29,10,150,4,Jaipur
11-12-2017,27,16,8.7,5,41,12:44 AM,1:22 PM,7:06 AM,5:35 PM,8,20,20,20,16,18,48,9.3,1014,27,9,176,10,Jaipur
12-12-2017,23,15,8.7,5,34,1:40 AM,1:58 PM,7:06 AM,5:35 PM,8,18,19,18,11,3,54,0.4,1015,23,10,236,7,Jaipur
13-12-2017,24,14,8.7,5,27,2:34 AM,2:33 PM,7:07 AM,5:35 PM,7,18,18,18,11,1,50,0,1018,24,10,38,7,Jaipur
14-12-2017,23,13,8.7,5,19,3:27 AM,3:10 PM,7:08 AM,5:36 PM,3,16,17,16,16,8,42,0,1020,23,10,41,9,Jaipur
15-12-2017,23,12,8.7,5,12,4:20 AM,3:47 PM,7:08 AM,5:36 PM,1,16,17,16,19,12,34,0,1022,23,10,26,11,Jaipur
16-12-2017,24,13,8.7,5,5,5:13 AM,4:26 PM,7:09 AM,5:36 PM,-2,17,17,17,18,0,28,0,1023,24,10,178,10,Jaipur
17-12-2017,25,13,8.7,5,0,6:04 AM,5:08 PM,7:09 AM,5:37 PM,-6,18,18,18,16,0,20,0,1023,25,10,343,9,Jaipur
18-12-2017,28,14,8.7,6,0,6:56 AM,5:53 PM,7:10 AM,5:37 PM,-7,19,19,19,18,0,16,0,1022,28,10,331,10,Jaipur
19-12-2017,27,14,3.9,5,2,7:45 AM,6:39 PM,7:10 AM,5:38 PM,-6,19,19,19,15,62,18,0,1021,27,10,300,8,Jaipur
20-12-2017,26,16,8.7,6,10,8:32 AM,7:29 PM,7:11 AM,5:38 PM,-4,20,19,20,13,30,21,0,1021,26,10,19,7,Jaipur
21-12-2017,27,15,8.7,6,17,9:18 AM,8:20 PM,7:12 AM,5:38 PM,-1,20,20,20,14,29,25,0,1021,27,10,97,8,Jaipur
22-12-2017,26,14,8.7,6,24,10:00 AM,9:12 PM,7:12 AM,5:39 PM,-1,19,19,19,16,32,26,0,1020,26,10,340,9,Jaipur
23-12-2017,27,15,8.7,6,31,10:39 AM,10:05 PM,7:13 AM,5:40 PM,1,19,19,19,13,0,30,0,1017,27,10,294,8,Jaipur
24-12-2017,27,14,8.7,6,39,11:18 AM,10:58 PM,7:13 AM,5:40 PM,2,20,19,20,8,0,32,0,1016,27,10,136,4,Jaipur
25-12-2017,26,14,8.7,6,46,11:54 AM,11:53 PM,7:13 AM,5:41 PM,1,19,19,19,13,0,30,0,1018,26,10,179,7,Jaipur
26-12-2017,27,14,8.7,6,53,12:30 PM,No moonset,7:14 AM,5:41 PM,1,19,19,19,7,3,32,0,1018,27,10,194,4,Jaipur
27-12-2017,26,14,8.7,6,61,1:08 PM,12:49 AM,7:14 AM,5:42 PM,1,19,18,19,6,5,32,0,1017,26,10,204,3,Jaipur
28-12-2017,27,12,8.7,6,68,1:48 PM,1:47 AM,7:15 AM,5:42 PM,3,19,19,19,10,3,37,0,1018,27,10,110,5,Jaipur
29-12-2017,26,14,8.7,6,75,2:30 PM,2:47 AM,7:15 AM,5:43 PM,4,19,19,19,12,0,39,0,1018,26,10,107,7,Jaipur
30-12-2017,26,13,8.7,6,82,3:18 PM,3:51 AM,7:15 AM,5:44 PM,4,18,19,18,11,0,40,0,1018,26,10,85,6,Jaipur
31-12-2017,25,13,8.7,6,86,4:11 PM,4:57 AM,7:16 AM,5:44 PM,2,18,18,18,9,2,37,0,1016,25,10,147,5,Jaipur
01-01-2018,23,11,8.7,5,97,5:10 PM,6:04 AM,7:16 AM,5:45 PM,2,16,17,16,13,1,39,0,1015,23,10,147,7,Jaipur
02-01-2018,23,11,8.7,5,100,6:14 PM,7:10 AM,7:16 AM,5:46 PM,0,16,16,16,10,0,34,0,1016,23,10,120,6,Jaipur
03-01-2018,25,11,8.7,5,89,7:21 PM,8:11 AM,7:16 AM,5:46 PM,2,16,16,16,7,0,39,0,1016,25,10,164,4,Jaipur
04-01-2018,22,11,8.7,5,81,8:27 PM,9:06 AM,7:17 AM,5:47 PM,2,16,16,16,13,0,41,0,1015,22,10,135,8,Jaipur
05-01-2018,25,11,8.7,5,74,9:32 PM,9:56 AM,7:17 AM,5:48 PM,2,17,17,17,9,0,37,0,1015,25,10,146,5,Jaipur
06-01-2018,23,11,8.7,5,67,10:33 PM,10:40 AM,7:17 AM,5:48 PM,2,16,16,16,10,3,40,0,1014,23,10,129,6,Jaipur
07-01-2018,23,12,8.7,5,59,11:32 PM,11:21 AM,7:17 AM,5:49 PM,0,16,16,16,16,0,34,0,1016,23,10,166,9,Jaipur
08-01-2018,24,11,8.7,5,52,No moonrise,11:59 AM,7:17 AM,5:50 PM,-1,16,16,16,8,0,32,0,1018,24,10,158,4,Jaipur
09-01-2018,26,10,8.7,5,45,12:28 AM,12:35 PM,7:17 AM,5:51 PM,-1,17,17,17,9,0,30,0,1020,26,10,100,5,Jaipur
10-01-2018,26,11,8.7,5,38,1:22 AM,1:11 PM,7:17 AM,5:51 PM,-3,17,17,17,11,1,26,0,1020,26,10,193,6,Jaipur
11-01-2018,24,12,8.7,5,30,2:15 AM,1:48 PM,7:18 AM,5:52 PM,-7,17,17,17,16,2,18,0,1018,24,10,320,9,Jaipur
12-01-2018,25,11,8.7,6,23,3:08 AM,2:26 PM,7:18 AM,5:53 PM,-2,18,18,18,12,8,27,0,1016,25,10,284,7,Jaipur
13-01-2018,26,13,8.7,6,16,4:00 AM,3:07 PM,7:18 AM,5:54 PM,3,19,19,19,12,5,37,0,1016,26,10,268,7,Jaipur
14-01-2018,26,13,8.7,6,9,4:51 AM,3:50 PM,7:18 AM,5:54 PM,1,19,19,19,12,2,31,0,1017,26,10,212,7,Jaipur
15-01-2018,26,13,8.7,6,1,5:42 AM,4:36 PM,7:17 AM,5:55 PM,-3,18,18,18,12,0,24,0,1017,26,10,214,7,Jaipur
16-01-2018,27,11,8.7,6,0,6:30 AM,5:25 PM,7:17 AM,5:56 PM,0,18,18,18,12,0,31,0,1014,27,10,248,7,Jaipur
17-01-2018,26,12,8.7,6,0,7:16 AM,6:15 PM,7:17 AM,5:57 PM,4,18,19,18,14,4,40,0,1014,26,10,134,8,Jaipur
18-01-2018,29,13,8.7,6,6,7:59 AM,7:08 PM,7:17 AM,5:58 PM,7,20,20,20,9,2,43,0,1016,29,10,148,5,Jaipur
19-01-2018,27,14,8.7,6,13,8:40 AM,8:01 PM,7:17 AM,5:58 PM,6,20,20,20,13,0,45,0,1017,27,10,169,7,Jaipur
20-01-2018,26,13,8.7,6,20,9:19 AM,8:54 PM,7:17 AM,5:59 PM,-2,18,18,18,14,0,30,0,1016,26,10,242,8,Jaipur
21-01-2018,27,11,10.8,6,28,9:56 AM,9:48 PM,7:17 AM,6:00 PM,-1,18,18,18,10,0,30,0,1015,27,10,114,5,Jaipur
22-01-2018,26,13,10.9,6,35,10:32 AM,10:42 PM,7:16 AM,6:01 PM,5,19,19,19,16,3,42,0,1012,26,10,126,9,Jaipur
23-01-2018,24,14,10.9,4,42,11:08 AM,11:38 PM,7:16 AM,6:01 PM,2,18,18,18,22,32,35,0.2,1010,24,10,214,13,Jaipur
24-01-2018,24,11,10.9,5,49,11:46 AM,No moonset,7:16 AM,6:02 PM,1,16,16,16,16,0,38,0,1014,24,10,290,9,Jaipur
25-01-2018,24,11,10.9,5,57,12:25 PM,12:36 AM,7:15 AM,6:03 PM,4,16,17,16,10,0,49,0,1014,24,10,298,6,Jaipur
26-01-2018,25,12,10.9,6,64,1:09 PM,1:36 AM,7:15 AM,6:04 PM,0,18,18,18,13,0,34,0,1014,25,10,176,8,Jaipur
27-01-2018,26,11,10.9,6,71,1:57 PM,2:38 AM,7:15 AM,6:05 PM,3,18,18,18,10,0,40,0,1015,26,10,142,6,Jaipur
28-01-2018,27,12,10.9,6,78,2:51 PM,3:43 AM,7:14 AM,6:05 PM,5,19,19,19,11,0,44,0,1015,27,10,145,6,Jaipur
29-01-2018,28,13,10.9,6,86,3:51 PM,4:47 AM,7:14 AM,6:06 PM,6,20,20,20,11,0,43,0,1017,28,10,153,6,Jaipur
30-01-2018,28,15,10.9,6,93,4:55 PM,5:50 AM,7:13 AM,6:07 PM,2,20,20,21,16,0,31,0,1017,28,10,278,10,Jaipur
31-01-2018,29,15,11,6,97,6:02 PM,6:48 AM,7:13 AM,6:08 PM,2,20,20,21,18,7,31,0,1016,29,10,311,10,Jaipur
01-02-2018,29,16,11,7,88,7:09 PM,7:42 AM,7:13 AM,6:08 PM,4,22,22,22,12,0,34,0,1015,29,10,276,8,Jaipur
02-02-2018,28,16,11,6,81,8:14 PM,8:29 AM,7:12 AM,6:09 PM,2,21,21,21,16,1,30,0,1014,28,10,252,10,Jaipur
03-02-2018,29,14,11,6,73,9:16 PM,9:13 AM,7:11 AM,6:10 PM,2,19,19,19,17,0,33,0,1016,29,10,60,9,Jaipur
04-02-2018,28,12,11,6,66,10:15 PM,9:54 AM,7:11 AM,6:11 PM,-3,18,18,18,12,2,25,0,1017,28,10,115,7,Jaipur
05-02-2018,26,13,7,5,58,11:12 PM,10:32 AM,7:10 AM,6:11 PM,-1,19,19,19,14,42,27,0,1018,26,10,87,8,Jaipur
06-02-2018,26,17,11,6,51,No moonrise,11:09 AM,7:10 AM,6:12 PM,-1,20,20,20,14,25,25,0.2,1018,26,10,34,9,Jaipur
07-02-2018,27,13,11,6,43,12:07 AM,11:46 AM,7:09 AM,6:13 PM,-5,19,19,19,12,4,19,0,1016,27,10,111,7,Jaipur
08-02-2018,25,13,11.1,6,36,1:01 AM,12:24 PM,7:08 AM,6:14 PM,-2,18,18,18,14,16,26,0,1014,25,10,121,8,Jaipur
09-02-2018,26,12,11.1,6,28,1:54 AM,1:05 PM,7:08 AM,6:14 PM,0,19,19,19,10,1,30,0,1015,26,10,151,6,Jaipur
10-02-2018,26,12,11.1,6,20,2:46 AM,1:47 PM,7:07 AM,6:15 PM,-1,19,18,19,18,4,28,0,1016,26,10,94,11,Jaipur
11-02-2018,26,14,11.1,5,13,3:37 AM,2:32 PM,7:06 AM,6:16 PM,4,18,19,18,29,11,41,0.8,1015,26,10,111,18,Jaipur
12-02-2018,26,15,11.1,6,5,4:25 AM,3:20 PM,7:06 AM,6:16 PM,6,19,19,19,17,7,46,0.1,1016,26,10,222,11,Jaipur
13-02-2018,26,13,11.1,5,0,5:12 AM,4:10 PM,7:05 AM,6:17 PM,6,18,18,18,16,18,50,0,1022,26,10,66,9,Jaipur
14-02-2018,26,13,11.1,6,0,5:57 AM,5:02 PM,7:04 AM,6:18 PM,3,19,19,19,15,0,37,0,1023,26,10,263,9,Jaipur
15-02-2018,28,14,11.2,6,0,6:38 AM,5:55 PM,7:03 AM,6:18 PM,4,20,20,21,16,1,35,0,1021,28,10,285,10,Jaipur
16-02-2018,28,16,11.2,6,2,7:19 AM,6:49 PM,7:03 AM,6:19 PM,5,21,21,22,12,1,36,0,1019,28,10,205,8,Jaipur
17-02-2018,30,16,11.2,6,10,7:56 AM,7:43 PM,7:02 AM,6:20 PM,4,21,21,22,17,0,34,0,1014,30,10,232,10,Jaipur
18-02-2018,29,16,11.2,7,17,8:33 AM,8:38 PM,7:01 AM,6:20 PM,7,22,22,22,12,2,39,0,1013,29,10,157,6,Jaipur
19-02-2018,32,16,11.2,7,25,9:10 AM,9:34 PM,7:00 AM,6:21 PM,4,22,22,23,12,10,32,0,1014,32,10,113,7,Jaipur
20-02-2018,33,18,11.6,7,32,9:47 AM,10:31 PM,6:59 AM,6:22 PM,4,24,24,25,10,8,27,0,1013,33,10,155,6,Jaipur
21-02-2018,33,18,11.6,7,40,10:25 AM,11:30 PM,6:58 AM,6:22 PM,4,24,24,25,14,6,28,0,1011,33,10,246,9,Jaipur
22-02-2018,33,20,11.6,7,47,11:07 AM,No moonset,6:58 AM,6:23 PM,4,25,25,26,14,6,25,0,1010,33,10,288,9,Jaipur
23-02-2018,33,18,11.6,7,55,11:52 AM,12:29 AM,6:57 AM,6:24 PM,5,25,25,26,12,11,28,0,1010,33,10,231,7,Jaipur
24-02-2018,32,19,11.6,7,62,12:42 PM,1:31 AM,6:56 AM,6:24 PM,6,25,25,25,13,9,31,0.2,1012,32,10,290,9,Jaipur
25-02-2018,31,20,11.6,7,70,1:37 PM,2:33 AM,6:55 AM,6:25 PM,6,24,24,25,21,3,31,1.1,1016,31,10,354,12,Jaipur
26-02-2018,31,18,11.6,7,77,2:37 PM,3:35 AM,6:54 AM,6:26 PM,7,24,24,24,19,1,35,0,1015,31,10,284,12,Jaipur
27-02-2018,34,19,11.6,7,85,3:41 PM,4:33 AM,6:53 AM,6:26 PM,6,25,25,26,12,15,30,0,1014,34,10,289,7,Jaipur
28-02-2018,32,19,11.6,7,93,4:47 PM,5:27 AM,6:52 AM,6:27 PM,7,25,25,26,14,13,31,0,1013,32,10,135,9,Jaipur
01-03-2018,33,20,11.6,7,96,5:52 PM,6:17 AM,6:51 AM,6:27 PM,6,26,26,26,12,16,31,0,1011,33,10,169,8,Jaipur
02-03-2018,34,21,11.6,7,100,6:55 PM,7:03 AM,6:50 AM,6:28 PM,4,26,26,26,18,2,26,0,1011,34,10,240,12,Jaipur
03-03-2018,34,20,11.6,7,89,7:57 PM,7:45 AM,6:49 AM,6:28 PM,3,26,26,26,20,10,24,0,1009,34,10,223,13,Jaipur
04-03-2018,32,20,11.6,7,82,8:56 PM,8:24 AM,6:48 AM,6:29 PM,6,25,25,25,19,16,32,0,1009,32,10,229,13,Jaipur
05-03-2018,30,18,11.6,7,74,9:54 PM,9:03 AM,6:47 AM,6:30 PM,4,23,23,23,16,5,30,0,1014,30,10,179,9,Jaipur
06-03-2018,31,19,11.6,7,67,10:50 PM,9:41 AM,6:46 AM,6:30 PM,0,24,24,25,14,2,21,0,1015,31,10,205,9,Jaipur
07-03-2018,35,18,11.6,7,60,11:45 PM,10:20 AM,6:45 AM,6:31 PM,2,25,25,26,10,0,23,0,1014,35,10,144,5,Jaipur
08-03-2018,34,19,11.6,7,53,No moonrise,11:00 AM,6:44 AM,6:31 PM,1,25,25,26,15,0,20,0,1014,34,10,123,9,Jaipur
09-03-2018,34,20,11.6,8,45,12:37 AM,11:42 AM,6:43 AM,6:32 PM,2,26,26,27,15,3,21,0,1013,34,10,134,9,Jaipur
10-03-2018,36,20,11.6,8,38,1:30 AM,12:26 PM,6:42 AM,6:32 PM,2,27,27,27,14,3,21,0,1013,36,10,123,8,Jaipur
11-03-2018,35,21,11.6,8,31,2:19 AM,1:14 PM,6:41 AM,6:33 PM,2,27,27,28,13,0,20,0,1012,35,10,130,8,Jaipur
12-03-2018,36,22,11.6,8,24,3:07 AM,2:03 PM,6:40 AM,6:33 PM,2,28,28,29,9,0,19,0,1012,36,10,165,6,Jaipur
13-03-2018,36,22,11.6,8,16,3:52 AM,2:54 PM,6:39 AM,6:34 PM,0,28,28,29,12,0,16,0,1011,36,10,206,8,Jaipur
14-03-2018,34,21,11.6,7,9,4:35 AM,3:47 PM,6:37 AM,6:35 PM,0,26,26,27,22,1,18,0,1009,34,10,271,14,Jaipur
15-03-2018,34,21,11.6,7,2,5:16 AM,4:40 PM,6:36 AM,6:35 PM,4,26,26,27,19,2,24,0,1010,34,10,263,13,Jaipur
16-03-2018,33,20,11.6,7,0,5:54 AM,5:35 PM,6:35 AM,6:36 PM,-1,25,25,26,15,2,18,0,1010,33,10,184,9,Jaipur
17-03-2018,33,20,11.6,7,0,6:32 AM,6:30 PM,6:34 AM,6:36 PM,-2,25,25,26,18,0,17,0,1011,33,10,142,11,Jaipur
18-03-2018,35,20,11.6,8,5,7:09 AM,7:27 PM,6:33 AM,6:37 PM,0,26,26,28,11,0,18,0,1013,35,10,135,7,Jaipur
19-03-2018,36,21,11.6,8,13,7:46 AM,8:24 PM,6:32 AM,6:37 PM,-1,27,27,28,16,2,16,0,1014,36,10,105,10,Jaipur
20-03-2018,34,22,11.6,8,20,8:25 AM,9:24 PM,6:31 AM,6:38 PM,6,28,28,28,18,7,26,0,1011,34,10,229,12,Jaipur
21-03-2018,33,22,11.6,7,27,9:06 AM,10:24 PM,6:30 AM,6:38 PM,1,26,26,27,23,4,19,0,1009,33,10,273,15,Jaipur
22-03-2018,31,20,11.6,7,34,9:50 AM,11:26 PM,6:29 AM,6:39 PM,4,25,25,25,17,2,26,0,1010,31,10,229,11,Jaipur
23-03-2018,31,20,11.6,7,42,10:38 AM,No moonset,6:28 AM,6:39 PM,5,25,25,25,17,0,30,0,1012,31,10,286,11,Jaipur
24-03-2018,34,20,11.6,8,49,11:32 AM,12:27 AM,6:26 AM,6:40 PM,3,26,26,27,15,0,23,0,1014,34,10,170,9,Jaipur
25-03-2018,36,22,11.6,8,56,12:29 PM,1:28 AM,6:25 AM,6:40 PM,1,28,28,29,17,0,18,0,1015,36,10,301,11,Jaipur
26-03-2018,37,22,11.6,8,63,1:30 PM,2:25 AM,6:24 AM,6:41 PM,-4,28,28,29,15,0,12,0,1014,37,10,242,9,Jaipur
27-03-2018,38,20,11.6,8,71,2:33 PM,3:20 AM,6:23 AM,6:41 PM,-7,29,29,30,15,1,9,0,1010,38,10,274,10,Jaipur
28-03-2018,39,24,11.6,9,78,3:36 PM,4:09 AM,6:22 AM,6:42 PM,-6,30,30,32,18,0,9,0,1009,39,10,283,12,Jaipur
29-03-2018,39,20,11.6,8,85,4:39 PM,4:55 AM,6:21 AM,6:42 PM,-7,30,30,31,17,0,9,0,1009,39,10,275,11,Jaipur
30-03-2018,39,21,11.6,8,93,5:41 PM,5:38 AM,6:20 AM,6:43 PM,-6,30,30,31,20,2,9,0,1006,39,10,273,13,Jaipur
31-03-2018,39,21,11.6,8,96,6:40 PM,6:18 AM,6:19 AM,6:43 PM,-5,30,30,32,16,0,10,0,1006,39,10,181,10,Jaipur
01-04-2018,38,22,11.6,8,89,7:39 PM,6:56 AM,6:18 AM,6:44 PM,4,30,30,31,14,0,21,0,1008,38,10,129,9,Jaipur
02-04-2018,38,24,11.6,8,81,8:36 PM,7:35 AM,6:17 AM,6:44 PM,5,31,31,32,15,6,22,0,1009,38,10,165,9,Jaipur
03-04-2018,39,23,11.6,9,74,9:32 PM,8:13 AM,6:16 AM,6:45 PM,1,31,31,32,13,19,15,0,1008,39,10,246,8,Jaipur
04-04-2018,40,26,11.6,9,66,10:27 PM,8:53 AM,6:14 AM,6:45 PM,-1,32,32,33,20,1,12,0,1006,40,10,312,13,Jaipur
05-04-2018,39,26,11.6,9,59,11:20 PM,9:35 AM,6:13 AM,6:46 PM,1,32,32,34,15,4,14,0,1004,39,10,226,9,Jaipur
06-04-2018,38,26,11.6,8,51,No moonrise,10:19 AM,6:12 AM,6:46 PM,8,31,31,32,17,10,24,0,1006,38,10,72,10,Jaipur
07-04-2018,37,25,11.6,8,44,12:11 AM,11:06 AM,6:11 AM,6:47 PM,10,31,31,32,15,4,29,0,1008,37,10,104,10,Jaipur
08-04-2018,37,24,11.6,8,36,1:00 AM,11:54 AM,6:10 AM,6:47 PM,8,32,32,33,14,3,24,0,1008,37,10,137,8,Jaipur
09-04-2018,38,25,11.6,8,28,1:47 AM,12:44 PM,6:09 AM,6:48 PM,9,32,32,33,15,4,24,0.4,1009,38,10,109,10,Jaipur
10-04-2018,38,25,11.6,8,21,2:30 AM,1:37 PM,6:08 AM,6:48 PM,7,31,31,32,15,5,22,0,1008,38,10,142,10,Jaipur
11-04-2018,37,27,11.6,8,13,3:12 AM,2:29 PM,6:07 AM,6:49 PM,8,31,31,32,18,6,24,1,1007,37,10,166,12,Jaipur
12-04-2018,36,26,11.6,8,6,3:51 AM,3:24 PM,6:06 AM,6:49 PM,10,30,30,31,17,6,30,0.2,1008,36,10,136,12,Jaipur
13-04-2018,40,26,11.6,9,0,4:28 AM,4:18 PM,6:05 AM,6:50 PM,7,31,31,32,11,3,22,0,1009,40,10,125,7,Jaipur
14-04-2018,38,27,11.6,9,0,5:05 AM,5:15 PM,6:04 AM,6:50 PM,3,31,31,33,14,7,15,0.9,1008,38,10,120,9,Jaipur
15-04-2018,39,28,11.6,9,0,5:43 AM,6:13 PM,6:03 AM,6:51 PM,5,32,32,34,16,2,16,0.4,1007,39,10,136,11,Jaipur
16-04-2018,40,28,11.6,9,1,6:21 AM,7:13 PM,6:02 AM,6:51 PM,4,32,32,34,20,12,16,0,1008,40,10,271,13,Jaipur
17-04-2018,40,28,11.6,9,9,7:02 AM,8:14 PM,6:01 AM,6:52 PM,3,33,33,34,23,13,15,0,1009,40,10,306,16,Jaipur
18-04-2018,40,27,12.5,9,17,7:46 AM,9:17 PM,6:00 AM,6:52 PM,1,32,32,34,20,0,13,0,1009,40,10,201,14,Jaipur
19-04-2018,39,29,12.9,9,24,8:34 AM,10:20 PM,5:59 AM,6:53 PM,2,33,33,34,17,5,13,0,1005,39,10,210,12,Jaipur
20-04-2018,38,29,13,9,32,9:27 AM,11:23 PM,5:58 AM,6:53 PM,0,32,32,33,31,2,12,0,1004,38,10,243,23,Jaipur
21-04-2018,37,25,13,8,39,10:23 AM,No moonset,5:57 AM,6:54 PM,-9,29,29,31,20,0,8,0,1009,37,10,244,14,Jaipur
22-04-2018,36,24,13,8,47,11:24 AM,12:22 AM,5:57 AM,6:54 PM,-3,29,29,30,18,0,13,0,1010,36,10,210,12,Jaipur
23-04-2018,38,25,13,8,54,12:26 PM,1:17 AM,5:56 AM,6:55 PM,-3,30,30,32,20,0,11,0,1009,38,10,325,14,Jaipur
24-04-2018,40,27,13,9,62,1:29 PM,2:08 AM,5:55 AM,6:56 PM,-7,32,32,34,18,0,8,0,1008,40,10,308,12,Jaipur
25-04-2018,41,27,13,9,69,2:30 PM,2:54 AM,5:54 AM,6:56 PM,-6,33,33,35,23,0,8,0,1005,41,10,275,15,Jaipur
26-04-2018,42,29,13,9,77,3:30 PM,3:36 AM,5:53 AM,6:57 PM,0,35,35,36,31,0,12,0,1003,42,10,288,21,Jaipur
27-04-2018,43,28,13.1,9,85,4:29 PM,4:15 AM,5:52 AM,6:57 PM,1,36,36,37,16,8,11,0,1005,43,10,283,11,Jaipur
28-04-2018,43,32,13.1,10,92,5:27 PM,4:53 AM,5:51 AM,6:58 PM,3,38,38,38,21,1,12,0,1005,43,10,281,16,Jaipur
29-04-2018,44,30,13.1,10,100,6:24 PM,5:31 AM,5:51 AM,6:58 PM,5,37,37,37,19,3,15,0,1002,44,10,238,13,Jaipur
30-04-2018,44,32,13.1,10,100,7:21 PM,6:09 AM,5:50 AM,6:59 PM,5,38,38,38,28,5,15,0,1001,44,10,256,19,Jaipur
01-05-2018,44,31,13.1,10,89,8:16 PM,6:48 AM,5:49 AM,6:59 PM,6,37,37,38,13,7,15,0,1002,44,10,238,10,Jaipur
02-05-2018,43,29,13.5,8,82,9:11 PM,7:29 AM,5:48 AM,7:00 PM,7,36,36,37,20,14,17,0.3,1004,43,10,204,13,Jaipur
03-05-2018,42,32,13.5,9,75,10:03 PM,8:12 AM,5:47 AM,7:01 PM,6,36,36,37,17,3,16,0.1,1005,42,10,171,13,Jaipur
04-05-2018,43,29,13.5,9,68,10:54 PM,8:58 AM,5:47 AM,7:01 PM,10,37,37,37,13,5,22,0,1005,43,10,216,9,Jaipur
05-05-2018,43,30,13.6,9,60,11:42 PM,9:46 AM,5:46 AM,7:02 PM,6,37,37,37,18,0,17,0,1005,43,10,196,12,Jaipur
06-05-2018,42,33,13.6,9,53,No moonrise,10:35 AM,5:45 AM,7:02 PM,3,37,37,38,22,0,13,0,1005,42,10,238,17,Jaipur
07-05-2018,41,31,13.6,9,46,12:26 AM,11:27 AM,5:44 AM,7:03 PM,3,35,35,36,21,0,15,0,1005,41,10,247,15,Jaipur
08-05-2018,37,29,13.6,8,39,1:08 AM,12:19 PM,5:44 AM,7:03 PM,9,32,32,33,20,8,24,0,1005,37,10,248,14,Jaipur
09-05-2018,38,28,13.6,9,31,1:47 AM,1:12 PM,5:43 AM,7:04 PM,10,33,33,34,12,4,24,0,1007,38,10,189,9,Jaipur
10-05-2018,42,29,13.6,9,24,2:25 AM,2:06 PM,5:42 AM,7:05 PM,6,35,35,36,16,0,16,0,1008,42,10,202,12,Jaipur
11-05-2018,44,32,13.6,10,17,3:01 AM,3:01 PM,5:42 AM,7:05 PM,5,38,38,38,19,1,13,0,1005,44,10,228,13,Jaipur
12-05-2018,44,33,13.7,10,9,3:38 AM,3:58 PM,5:41 AM,7:06 PM,3,38,38,38,20,0,11,0,1004,44,10,275,14,Jaipur
13-05-2018,43,30,13.7,9,2,4:15 AM,4:56 PM,5:41 AM,7:06 PM,1,36,36,37,21,0,12,0,1004,43,10,307,14,Jaipur
14-05-2018,42,32,13.7,9,0,4:55 AM,5:58 PM,5:40 AM,7:07 PM,3,37,37,38,15,1,12,0,1005,42,10,262,11,Jaipur
15-05-2018,41,32,13.7,9,0,5:38 AM,7:01 PM,5:40 AM,7:07 PM,9,37,37,37,15,2,19,0,1003,41,10,246,11,Jaipur
16-05-2018,43,32,13.7,9,5,6:24 AM,8:06 PM,5:39 AM,7:08 PM,7,37,37,37,13,1,16,0,1003,43,10,322,10,Jaipur
17-05-2018,43,33,13.7,10,12,7:16 AM,9:12 PM,5:38 AM,7:08 PM,4,38,38,38,13,2,13,0,1003,43,10,172,8,Jaipur
18-05-2018,43,32,13.7,10,19,8:13 AM,10:14 PM,5:38 AM,7:09 PM,4,37,37,38,10,1,13,0,1002,43,10,133,7,Jaipur
19-05-2018,43,31,13.7,9,27,9:15 AM,11:13 PM,5:37 AM,7:10 PM,4,37,37,37,16,1,14,0,1002,43,10,105,11,Jaipur
20-05-2018,45,32,13.7,10,34,10:18 AM,No moonset,5:37 AM,7:10 PM,7,38,38,38,15,0,16,0,1004,45,10,45,10,Jaipur
21-05-2018,46,32,13.7,10,41,11:22 AM,12:06 AM,5:37 AM,7:11 PM,3,39,39,39,18,0,11,0,1004,46,10,69,12,Jaipur
22-05-2018,46,32,13.8,10,48,12:24 PM,12:54 AM,5:36 AM,7:11 PM,1,39,39,39,18,0,10,0,1003,46,10,173,12,Jaipur
